symbol,publishedDate,title,image,site,text,url
WAT,2024-04-11 14:00:00,Waters Corporation Schedules First Quarter 2024 Earnings Conference Call,https://cdn.snapi.dev/images/v1/c/o/conf12-2367970.jpg,PRNewsWire,"MILFORD, Mass. , April 11, 2024 /PRNewswire/ -- Waters Corporation (NYSE:WAT) will hold its Q1 2024 financial results conference call live on Tuesday, May 7th, 2024 at 8:00 a.m.",https://www.prnewswire.com/news-releases/waters-corporation-schedules-first-quarter-2024-earnings-conference-call-302114711.html
WAT,2024-04-11 10:16:13,Waters (WAT) Boosts Waters Operating Segment With HPLC System,https://cdn.snapi.dev/images/v1/1/x/1871-2367440.jpg,Zacks Investment Research,"Waters (WAT) launches Alliance iS Bio HPLC system to improve efficiency across biopharma QC laboratories, boosting its Waters Operating segment.",https://www.zacks.com/stock/news/2253859/waters-wat-boosts-waters-operating-segment-with-hplc-system?cid=CS-STOCKNEWSAPI-FT-analyst_blog|company_news_-_medical_sector-2253859
WAT,2024-03-18 12:20:18,Waters (WAT) Boosts PFAS Testing Solutions With New Cartridges,https://cdn.snapi.dev/images/v1/h/v/702-2329277.jpg,Zacks Investment Research,"Waters (WAT) launches Oasis WAX/GCB and GCB/WAX Cartridges for PFAS testing, thus boosting the Waters Operating segment.",https://www.zacks.com/stock/news/2242278/waters-wat-boosts-pfas-testing-solutions-with-new-cartridges?cid=CS-STOCKNEWSAPI-FT-analyst_blog|company_news_-_medical_sector-2242278
WAT,2024-03-15 11:06:04,Waters (WAT) Boosts Portfolio Strength With Rheo-IS Accessory,https://cdn.snapi.dev/images/v1/w/v/604-2326735.jpg,Zacks Investment Research,"Waters (WAT) unveils Rheo-IS accessory for its TA Instruments Discovery Hybrid Rheometers, bolstering its overall portfolio.",https://www.zacks.com/stock/news/2241440/waters-wat-boosts-portfolio-strength-with-rheo-is-accessory?cid=CS-STOCKNEWSAPI-FT-analyst_blog|company_news_-_medical_sector-2241440
WAT,2024-03-07 12:36:55,Why Is Waters (WAT) Up 7.9% Since Last Earnings Report?,https://cdn.snapi.dev/images/v1/k/p/default31-2313779.jpg,Zacks Investment Research,Waters (WAT) reported earnings 30 days ago. What's next for the stock?,https://www.zacks.com/stock/news/2237471/why-is-waters-wat-up-7-9-since-last-earnings-report?cid=CS-STOCKNEWSAPI-FT-realtime_blog-2237471
WAT,2024-02-29 11:16:05,Waters (WAT) Boosts LC Solutions Portfolio With New Software,https://cdn.snapi.dev/images/v1/b/w/1871-2301628.jpg,Zacks Investment Research,"Waters (WAT) unveils HPLC CONNECT software, bolstering its liquid chromatography solutions portfolio.",https://www.zacks.com/stock/news/2233962/waters-wat-boosts-lc-solutions-portfolio-with-new-software?cid=CS-STOCKNEWSAPI-FT-analyst_blog|company_news_-_medical_sector-2233962
WAT,2024-02-22 14:00:00,Waters Corporation to Present at the TD Cowen 44th Annual Health Care Conference,https://cdn.snapi.dev/images/v1/l/d/conf3-2289467.jpg,PRNewsWire,"MILFORD, Mass. , Feb. 22, 2024 /PRNewswire/ -- Waters Corporation (NYSE:WAT) announced that Udit Batra Ph.D.",https://www.prnewswire.com/news-releases/waters-corporation-to-present-at-the-td-cowen-44th-annual-health-care-conference-302069134.html
WAT,2024-02-15 06:11:00,Buy the Dip: 3 Oversold Stocks Poised for Big Gains,https://cdn.snapi.dev/images/v1/v/a/oversold-stocks-to-buy-2277541.jpg,InvestorPlace,Traders can benefit from applying Relative Strength Index (RSI) signals in prevailing market conditions. One approach to consider which oversold stocks to buy is to wait for the RSI to cross back above 30% before considering an entry.,https://investorplace.com/2024/02/buy-the-dip-3-oversold-stocks-poised-for-big-gains/
WAT,2024-02-06 14:36:09,"Waters (WAT) Q4 Earnings & Sales Beat Estimates, Fall Y/Y",https://cdn.snapi.dev/images/v1/o/j/53200-2262910.jpg,Zacks Investment Research,"Waters' (WAT) fourth-quarter results reflect weak end-market momentum. Also, softness in Asia is concerning.",https://www.zacks.com/stock/news/2222039/waters-wat-q4-earnings-sales-beat-estimates-fall-y-y?cid=CS-STOCKNEWSAPI-FT-analyst_blog|earnings_article-2222039
WAT,2024-02-06 12:50:30,Waters Corporation (WAT) Q4 2023 Earnings Call Transcript,https://cdn.snapi.dev/images/v1/k/t/transcript22-2262759.jpg,Seeking Alpha,Waters Corporation (WAT) Q4 2023 Earnings Call Transcript,https://seekingalpha.com/article/4667888-waters-corporation-wat-q4-2023-earnings-call-transcript
WAT,2024-02-06 10:46:06,Waters (WAT) Q4 Earnings: Taking a Look at Key Metrics Versus Estimates,https://cdn.snapi.dev/images/v1/o/u/default33-2262427.jpg,Zacks Investment Research,"The headline numbers for Waters (WAT) give insight into how the company performed in the quarter ended December 2023, but it may be worthwhile to compare some of its key metrics to Wall Street estimates and the year-ago actuals.",https://www.zacks.com/stock/news/2221741/waters-wat-q4-earnings-taking-a-look-at-key-metrics-versus-estimates?cid=CS-STOCKNEWSAPI-FT-fundamental_analysis|nfm-2221741
WAT,2024-02-06 09:05:20,Waters (WAT) Beats Q4 Earnings and Revenue Estimates,https://cdn.snapi.dev/images/v1/o/3/default11-2262063.jpg,Zacks Investment Research,"Waters (WAT) came out with quarterly earnings of $3.62 per share, beating the Zacks Consensus Estimate of $3.56 per share. This compares to earnings of $3.84 per share a year ago.",https://www.zacks.com/stock/news/2221581/waters-wat-beats-q4-earnings-and-revenue-estimates?cid=CS-STOCKNEWSAPI-FT-tale_of_the_tape|yseop_template_4-2221581
WAT,2024-02-02 11:06:04,Waters (WAT) to Report Q4 Earnings: What's in the Offing?,https://cdn.snapi.dev/images/v1/l/b/595-2258031.jpg,Zacks Investment Research,Waters' (WAT) fourth-quarter 2023 results are likely to reflect strength in the large molecule market and Waters services business amid weakening demand in China.,https://www.zacks.com/stock/news/2220354/waters-wat-to-report-q4-earnings-what-s-in-the-offing?cid=CS-STOCKNEWSAPI-FT-analyst_blog|earnings_preview-2220354
WAT,2024-02-01 10:21:09,What Analyst Projections for Key Metrics Reveal About Waters (WAT) Q4 Earnings,https://cdn.snapi.dev/images/v1/j/j/default18-2255694.jpg,Zacks Investment Research,Get a deeper insight into the potential performance of Waters (WAT) for the quarter ended December 2023 by going beyond Wall Street's top -and-bottom-line estimates and examining the estimates for some of its key metrics.,https://www.zacks.com/stock/news/2219380/what-analyst-projections-for-key-metrics-reveal-about-waters-wat-q4-earnings?cid=CS-STOCKNEWSAPI-FT-fundamental_analysis|nfm_preview-2219380
